medianIncome,medianHouseValue
3.1136,183.3
2.0469,89.3
4.5281,173.6
2.2725,140.6
6.918,500.001
1.6559,101.4
3.6932,166.8
4.65,224.3
3.3693,71.8
1.901,120.3
2.1736,171.3
3.8732,252.4
2.679,144.9
2.2328,266.7
4.6607,199.8
1.8723,52.6
3.0357,151.5
6.5268,273.1
3.575,274
4.5701,146.4
4.3839,204.6
1.3897,125
4.675,283
3.5313,213.2
2.1382,156.3
2.0901,52.5
7.3982,369.1
2.4038,181.7
2.1776,279.2
5.5777,279.3
4.1862,188.9
5.9265,227.3
2.35,95.7
4.0313,253.8
4.7772,182.5
2.9135,159.4
4.0833,100
3.35,163.1
7.1845,438.1
2.629,171.6
4.3393,217.3
4.5391,180.9
3.6875,93.2
3.1528,121.8
2.7209,88.3
2.875,97.2
4.5581,500.001
3.1349,230.2
1.4089,94.2
2.1696,75
6.6053,331.4
3.625,67.5
3.0079,277.3
5.133,316.1
3.45,164.1
4.983,166.7
1.8594,119.2
3.7388,122
2.5417,123.2
4.275,227.6
3.7262,164.9
2.3937,82.1
2.4672,216.7
1.6645,93.3
4.3906,241.2
1.6838,57.9
3.3924,97.4
3.512,174.8
3.5,170.7
3.0549,101.7
4.8929,234.9
3.9875,346.5
3.212,147.6
2.0625,314.3
5.1585,150.8
2.6842,156
3.6534,216
2.2042,162.5
3.1513,160
4.625,433.3
3.5078,126.5
4.1765,393.9
2.9706,147.9
4.8073,156.7
2.1513,86.7
1.2863,86.3
3.0804,313.4
2.2981,105.4
4.5764,257.3
2.3462,75
2.949,117.3
2.4459,143.8
3.6392,246.3
3.7184,277.3
6.8591,352.4
2.03,58.8
2.5469,65.9
3.4514,151.9
1.6094,79.5
7.1088,443.3
3.4028,110.5
3.1071,56.1
2.6875,60.6
1.5313,91.4
2.6713,234.6
2.9167,461.1
1.6528,58.1
4.3594,366
2.5933,359.6
6.5284,288.7
5.7376,218.6
7.0175,366.7
3.725,261.3
2.9844,79.2
4.3696,170.7
5.8453,193.8
1.4861,95.1
2.4559,75
1.7172,58.8
4.4318,437.5
6.3467,352.7
5.7211,500.001
3.821,452.1
2.214,82.4
3.7277,500.001
1.7986,98.9
4.8787,127.7
2.2031,93.8
3.1442,72.3
1.4646,65.9
2.125,66.1
5.4103,332.4
2.2278,132.8
5.7415,321.9
5.6687,207.3
1.8007,65.4
4.1,166.4
5.0286,158
5.5797,198.1
3.5426,295.4
3.5268,215.5
5.0858,470
3.0375,197.6
4.6875,200.6
2.8357,106.3
5.8788,500.001
2.125,83.9
4.7466,258.3
3.4167,160.7
3.7708,79.4
1.8238,158.6
2.5804,216.3
5.0232,253.9
2.785,169.3
3.6125,170.8
4.875,230.4
4.7019,191.1
3.525,201.7
4.1513,137.5
4.1488,136.4
2.9,144.8
2.8456,165.5
1.3906,120.8
7.6709,319.5
10.3591,500.001
3.7105,250.5
3.5687,120.7
2.7457,107.8
2.7829,61.8
5.5931,217.6
3.7835,271.3
2.6218,69.1
4.1366,158.8
1.8897,174.3
4.9955,216.8
4.5795,235.3
2.6654,259.4
5,161.1
8.093,379.6
6.5095,294.4
7.7062,188.3
4.8611,456.1
5.7393,151.6
3.5486,193.8
4.4732,186.3
7.1754,362.9
1.4801,212.5
3.0906,500.001
4.1776,118.7
5.0731,185.1
6.5,340
3.8516,206.9
3.475,187.5
2.6774,95.8
3.1287,102
4.3571,287.5
4.8214,117.8
7.3089,331.2
2.4097,66
6.1183,75
1.6953,81.3
3.9028,500.001
2.1865,129.3
4.525,161.3
5.9716,262.1
3.2447,142.2
3.2813,105.4
4.1058,167.3
9.6986,357.6
4.0147,107.4
1.6023,81.3
4.0815,117.9
5.0159,189.6
3.3531,90.8
2.1907,271.4
7.7364,435.8
3.7125,447.4
2.3056,98.5
4.0585,245.5
4.9618,156.5
3.2325,89
4.75,388.2
4.0924,188.4
2.0658,93.2
2.4728,139.7
2.6159,272.9
9.1531,418.8
5.1616,275.1
4.9234,241.4
3.8583,137.9
3.6761,140.5
1.6078,125
5.6356,241.3
3.125,62.5
2.6518,156.1
2.7813,172.9
5.6921,269
2.575,73.6
4.6312,283.2
3.5179,161.4
3.5893,212.5
2.1477,53.9
1.3668,55
6.1168,213.9
3.5186,127.8
2.5495,98.3
4.1379,212.5
2.8889,335.3
2.1524,77.1
2.3319,91.2
3.0739,218.6
1.9559,78.4
4.5033,160.5
3.0391,139.7
2.3952,78.4
2.5592,75.9
4.7813,241.9
3.3536,283.3
3.3125,144.6
3.0694,173.4
4.9236,155.9
1.3,87
2.681,147.7
4.1696,175
3.8147,139.2
4.8304,160.6
7.2543,500.001
5.2907,195.8
5.5551,142.5
1.7079,95.9
5.0871,354.5
15.0001,500.001
3,162.5
6,311.4
3.7869,216.1
3.5625,165.5
4.9044,335.3
2.2917,90.8
3.2664,142.9
5.7133,166.8
2.2917,92.5
4.2062,195.4
3.7414,98.5
3.6667,250.6
3.2917,307.4
3.6339,220.1
4.35,200.5
5.0923,257.2
2.7284,225
2.5143,117.6
3.4773,150.4
4.4423,280.4
4.2708,207.1
3.4107,112.5
6.9136,493.3
2.3787,91.3
3.725,123.5
3.0613,136.7
3.9167,321.6
3.875,179.3
1.8176,160.9
3.2845,178.3
3.3534,98.9
3.35,85.4
1.9647,186.2
5.1009,500.001
2.1516,187.5
2.0714,92.6
2.625,71.5
3.5781,193
4.125,160.2
2.6875,320.6
3.6422,120.6
7.7814,288.7
4.1957,92.7
2.6104,193.1
6.4328,257.2
3.5861,123.6
1.4063,61.5
4.317,232.8
5.3681,187.7
3.9766,190.6
2.2461,215
5.4659,500.001
2.3547,275.9
2.8,144.3
2.1979,125.7
1.1806,134.6
1.8125,93.5
4.9688,216.9
2.5331,115.1
2.025,50
3.1,71.3
2.7316,134.7
6.2452,291.7
4.3472,500.001
5.0866,427.3
4.5375,169.8
5.5702,342.6
2.5313,136.1
2.6544,128.1
4.3083,269.3
3.75,435.7
4.023,157.7
2.8365,139.2
2.1437,113.7
4.5659,140.3
6.6888,500.001
3.3627,197.9
3.7863,192.2
7.7006,316.7
2.1419,105.2
3.0212,208.2
2.7361,93.6
3.2578,85.2
2.9605,500.001
2.5556,129.2
5.7451,237.3
3,119
1.9167,159.2
6.3433,350.5
0.4999,500.001
1.8672,98.1
4.3646,161.4
1.9014,83.5
7.6473,345.8
2.2708,67.5
3.0521,113.8
3.125,380.4
3.7708,144.6
3.9,146.9
3.5696,129.7
6.0494,240.4
5.5179,67.5
2.8698,72.9
1.78,114.3
2.8071,137.5
2.9474,139.6
9.281,500.001
1.4815,77.9
4.2006,290.7
6.8482,308.3
2.3333,99.8
4.3846,154.2
3.4456,165.8
2.4583,128.1
3.5,216.7
3.7543,126.6
1.5357,137.5
2.754,166.2
2.9511,203.9
4.5306,183.4
4.9286,173.7
3.089,141.4
3.3929,184.6
3.9722,450
4.3125,214
5.4228,264.1
3.4239,194.8
2.5568,77.1
3.1691,141.3
1.947,68.9
7.5118,361.9
4.3986,500.001
3.2338,101.8
1.5729,82.7
4.84,116.4
5.8898,242.8
5.0553,111.1
10.6868,500.001
2.4211,175
2.065,219.4
4.2353,156.8
3.4625,173.9
2.2788,139.6
1.8958,55.6
6.7371,267.4
2.8807,142.6
5.9632,328.1
6.8323,255.9
2.1094,135.2
5.3267,140.1
1.7636,55.1
15.0001,500.001
1.8584,248.1
1.4766,50.6
4.1995,147.4
4.65,385.7
0.8106,83.3
3.765,164.8
2.2,127.7
4.5625,242.7
2.6742,171.4
3.3125,96.8
2.4896,81
4.6629,162.5
5.5379,410.5
4.0549,223.7
3.1161,131.6
3.2279,95.8
2.8173,226.9
5.0278,210.9
2.8971,251.1
4.0219,168.3
1.7642,82.9
3.7368,152.2
5.392,408.5
1.75,154.2
4.8611,229.6
3.3003,207.8
3.7,339.7
3.9408,222.6
1.8781,147.5
3.4886,112.5
1.6776,114.8
1.9946,119.2
2.6607,226.5
2.8438,139.3
4.0048,184.6
3.8929,144.6
2.525,165.9
3.4228,115.7
5.1169,414.3
2.425,255
3.6728,500.001
2.7679,176.4
2.2467,70.7
5.1335,461.2
3.776,192.6
5.8096,339.8
3.5556,238
5.3241,123
4.8304,228.9
2.4583,136.9
5.2536,191.9
3.3289,190.6
2.5673,68.2
2.4574,103.3
1.3125,135.7
4.0469,127.4
3.0469,136
3.1049,173.9
1.8112,103.6
4.15,85.7
1.7391,125
3.7083,165.5
5.8382,330.2
1.6348,93.2
3.7454,116.4
3.1917,204.5
6.0634,234.3
4.6167,273.1
2.4397,140.6
2.9583,166
1.4952,69.8
3.6458,156.6
1.3485,85.1
3.1107,247.9
2.1473,115.1
3.5208,134.2
2.6152,135.3
3.7167,332.8
3.4777,230.6
4.1856,404.7
2.6382,76.2
1.4868,113.2
7.7197,400
5.1788,270
4.0579,167.1
4.2708,161.7
3.5242,156.8
3.2986,119.2
4.239,213
3.4107,110.4
1.125,81.8
2.1029,99.1
3.0216,86.4
4.6111,223
6.287,396.4
3.038,137.5
3.8889,187.5
4.605,263.3
3.4698,179.7
4.2708,267
1.9041,105.1
3.0729,105.1
4.8185,157.9
3.5039,232.4
4.2,226.9
5.0376,500.001
5.32,219.5
4.4233,228.6
2.8819,208.6
4.6354,179.2
2.6442,103.3
5.5196,210.8
3.369,269.6
4.5179,218.8
3.575,230.6
6.0532,102.8
2.7039,106.3
3.2056,134.1
5.1412,315.8
3.6875,175.2
2.3792,90
4.8542,144.1
2.5625,62.7
4.3008,119.8
1.8692,93.8
5.0162,223
3.5871,347.1
3.3958,94.6
3.3514,149.1
4.0729,288.5
3.0052,166.7
3.3629,137.5
4.9867,181.7
3.6037,187.5
7.0526,327.5
5.2798,237.4
1.6903,350
1.3882,69.4
2.2868,233.7
5.2362,236.8
2.9821,162
8.5325,224.1
3.072,114.3
4.0893,248.9
2.5562,190.5
3.9464,273.6
2.5982,315.8
4,154.7
5.4563,325.7
5.2606,198.9
5.0874,368.5
4.7308,236.2
1.6645,94.9
5.1509,426.5
2.6961,212.5
2.5651,171.4
3.9536,191
7.2655,494
2.6368,175.9
4.4375,132.6
3.4375,157.8
4.0417,500.001
2.4962,91.8
6.7093,311.2
3.0156,103
4.8419,264
4.1439,212.6
4.106,115.9
2.4263,158.1
4.1118,125.9
4.0444,129.2
5.1806,175
7.7261,500.001
1.6178,137.5
4.1552,233.9
2.7778,72.9
2.5417,118.8
5.193,263.4
3,158.3
4.0441,157.5
4.6417,125.7
3.6806,130.5
2.6591,183.8
6.3974,410
3.7708,170.6
2.0775,121.4
8.0683,451.5
2.0216,76.8
5.5111,276.6
3.7143,158.2
3.2898,200
0.7591,350
3.016,161.8
6.1359,225
2.0272,99.6
3.5652,119
5.1023,500.001
4.4107,213.4
2.0962,74
5.2692,174.8
10.0187,500.001
2.6567,110.4
1.5714,56.1
4.1739,158.7
3.2639,120.1
2.9958,178.4
6.5948,404
4.4219,338.1
1.372,49.6
3.5987,91.4
4.3321,298.6
4.375,214
5.0997,170.1
3.8068,158.7
2.3958,175
4.1635,156.4
2.7159,101.4
1.4773,160.8
13.1477,487
3.055,167
4.233,221.3
3.0135,192.7
3.3438,199.6
2.875,120.2
3.2708,400
6.1444,500.001
5.6785,239.5
2.3068,97.3
1.8426,94.8
2.5042,126.4
3.1818,208
2.4405,74.3
2.4653,49.5
5.0969,174.2
6.4958,500.001
3.6897,169.8
3.275,332.1
6.2152,240.6
1.6902,61.5
4.5938,126.5
2.3804,148
4.025,137.5
2.6667,86.6
8.735,375.3
3.1953,85.7
5.9333,229.4
3.6771,141.5
9.5823,406.2
6.5138,311.5
3.25,80.6
1.6331,162.5
5.308,167.5
5.0785,289.5
4.775,148.2
3.1859,153.1
2.9094,152.2
1.51,187.5
5.084,214.1
3.8105,87.6
3.3261,118.4
3.4912,157.7
3.1004,257.1
2.2393,117
3.7031,114.3
2.4659,102.9
5.9254,491.2
2.7543,177.8
2.0411,100
4.2361,158.5
1.3286,81.8
6.0705,236.7
4.2672,219.4
2.1522,155.3
1.8235,95.2
1.5481,200
4.5304,181.3
6.1244,308.8
2.8393,173.2
4.6758,264.2
4.7468,294.4
4.6484,234.6
4.3714,131
3.375,198.3
3.5172,190.4
3.5147,313.9
2.5969,150.2
14.4113,500.001
3.9461,194.3
2.1515,63.9
2.9081,65.6
3.5156,168.8
3.625,125
4.4375,370
4.9688,163.2
1.7222,101.5
3.1696,77.4
4.9528,266.2
2.1607,97.6
5.1017,240.7
3.5125,224.2
4.1128,209.7
6.5987,272.8
2.1429,118.5
2.9712,116.6
9.2189,500.001
2.0066,125
3.5199,261.4
5.2299,239.8
5.3288,201.8
1.4886,100
4.125,164.6
6.2957,251.8
5.086,148.4
1.6585,92.9
5.6856,138.1
6.0661,234.8
1.8015,62
1.9875,83.7
3.4917,109.5
1.2404,81.3
3.2011,169.1
3.6531,143.5
2.2746,225
2.5863,112.2
3.5,183
1.9091,71.3
1.7917,80
4.7443,229.5
5.516,185.1
3.625,350
4.3687,173.5
9.3399,500.001
3.8,162.6
7.0548,325.9
3.0417,120.7
1.7348,137.5
3.0766,438.9
3.0139,194.1
4.1042,179.1
1.9535,57.1
5.2596,171.5
3.609,135.7
2.9896,236
3.025,156.9
3.2266,141.8
3.7557,109.4
4.5375,130.6
4.0426,191.7
2.9551,205
10.898,500.001
2.3984,152.2
4.3529,184
4.6731,224.1
6.9322,334.5
4.4271,382.1
4.0096,182.6
6.3942,356.7
2.75,153.2
7.6016,344.9
2.4786,56
2.8561,179.1
6.6603,230.9
2.2925,85.8
2.5388,205
2.2925,113.1
2.1759,58.1
2.9559,118.8
4.7168,223.2
4.3833,307.6
8.6675,441
4.5875,290.7
2.3654,94.9
3.5446,185.5
4.9153,266.4
1.7788,57.9
2.8036,228.5
3.9156,224.1
3.0603,70.8
2.5,195.8
2.01,94.3
5.0391,259.8
3.5714,152
2.6094,362.5
4.0208,191.5
2.9732,282.1
3.1739,222.9
2.4414,275
3.7885,156.9
6.632,441.1
4.4821,214.1
2.6176,54.1
1.8977,95.6
3.6486,229
3.0687,63.5
2.7432,174
3.3015,267.7
3.628,188.5
1.0649,137.5
3.6875,186
2.6184,243.8
3.5055,382.1
4.1304,433.3
5.7268,300.3
4.0301,154.3
2.5172,96
3.7039,361.5
3.6908,157.5
4.575,247.6
4.9079,273.8
6.6288,339.7
2.7647,163
4.8226,139.9
7.5402,340.3
4.3542,195.6
4.9688,135.6
5.592,239.9
4.1827,435.1
3.5333,114.4
1.4639,112.5
4.0651,500.001
2.9779,169.5
1.6228,376.1
4.5,178.3
3.8594,141
2.6292,182.7
4.0875,221.3
3.375,157.5
5.015,220.9
6.2308,257.9
2.6445,62
6.0531,186.4
1.73,147.9
2.4741,151.2
3.4286,137.5
2.4412,61.6
3.0739,87.2
3.7125,175
5.4493,242.6
1.47,61.9
2.1149,184.9
4.5781,360.5
2.5495,103.6
3.215,104.6
1.2902,67.5
4.2019,352.1
3.1528,69
4.2321,217.4
3.25,88.9
7.7876,348.9
3.5,267.4
4.9091,275
4.3643,124.9
3.6094,118.4
4.1115,179.7
2.2917,330.8
3.6361,157.7
5.5849,257.4
4.1964,202
3.3438,333.3
2.4,173.9
7.2559,392.3
5.5959,346.2
2.4492,103.8
2.6842,156.3
3.8343,191.4
2.5603,174.2
5.2563,211.4
1.4688,88.2
5.1619,195.3
7.5,344.5
1.8516,85
2.4615,137.5
6.8145,339.2
2.1618,55.3
2.734,148.9
4.645,276.2
4.3162,87.1
5.5767,218.1
8.1125,428.6
1.9219,165.1
5.1483,342
3.4706,99.3
3.8864,132.6
3.1892,214.7
1.9387,141.7
3.5385,134.4
4,167.4
3.5859,144.3
1.8205,60.4
2.4659,177.8
3.6111,341.5
2.0335,43.9
2.9705,245.5
1.4722,350
2.375,139.7
2.375,198.4
2.2865,65.5
2.3517,88.9
1.7432,42.5
2.537,107.9
1.625,66.8
1.5054,137.5
2.6625,248.2
4.6161,226.3
3.5,103.6
2.5,143.8
9.0776,450.4
2.3545,187.5
3.1406,316.2
2.2,153.1
6.4238,278.4
2.2244,98.1
5.5368,325.9
1.9464,190.6
1.9088,63.7
7.9943,452.1
6.0653,105.3
15.0001,500.001
3.5179,225
4.1812,93.7
3.6393,184
2.775,152.5
2.7072,117.1
5.1624,267.9
3.5,223.7
3.0233,255
7.3561,500.001
3.0882,160.7
3.0057,96.9
3.7734,193.9
2.925,142.9
3.929,303.1
1.5625,91.7
4.1379,183.3
3.5083,122
1.9657,116
4.8836,239.9
3.1932,257.5
4.6563,162
6.5843,272.2
4.6406,255.9
2.879,450
6.4232,446.6
3.9712,208.1
4.0581,162.9
3.0253,111.4
1.6089,162.5
1.0625,92.8
6.0194,292.3
6.194,500.001
3.4152,210.2
4.4,225.8
3.1729,218.7
2.7361,83.3
1.975,51.4
2.2679,250
4.65,206.8
4.1276,153.8
3.9696,500
4.2321,252.2
5.1677,380.8
7.1069,313.4
6.6704,240.6
3.3882,190.8
3.5522,100.1
5.3446,263.3
3.2415,172.2
1.6557,65.4
3.2024,339.4
3.0167,130
3.6087,182.1
1.7,104.2
3.5536,207
4.3278,184.1
3.7015,287.9
2.3,165.6
2.1818,75.3
4.4636,162
2.2364,305.6
2.6103,133.6
3.5125,155.6
2.5074,117.7
2.1786,206.3
3.6629,353.2
2.6894,182.2
3.4695,138.8
3.2824,304.8
6.2895,340.4
1.6699,108
5.347,219.5
4.6125,229.2
4.375,100
4.9464,174.8
4.2083,240.3
3.5878,222.8
2.415,137.5
4.1544,500.001
3.6736,214.5
2.0817,104.6
5.8418,240.3
3.4079,147.5
2.68,170
3.5444,132.5
3.6111,196.3
6.3955,316.7
2.0156,62.8
5.3311,270.8
4.53,226.4
1.9018,109.7
2.0463,61.2
2.5643,102.7
3.1858,109.5
3.6707,231.4
1.1638,57.9
3.8864,171.4
2.0804,84.7
1.8438,76.4
4.5,234.3
4.6141,195.4
2.3403,114.1
8.1078,365.7
3.1979,183.9
4.9394,217.8
2.3674,219.2
4.6133,500.001
2.9479,184.6
2.1602,161.7
4.2823,138.3
6.4335,260.6
4.1213,252.1
2.3846,500.001
5.1654,233.6
5.35,210.5
5.9177,267.6
4.8929,212.5
6.3236,302
4.6111,240.3
2.4219,83.9
1.8485,90.6
5.2898,177.1
2.3409,115.5
3.1691,259.4
1.9375,73.1
5.9582,500.001
2.9422,233.1
3.2135,123.6
2.726,208.7
6.1628,219.2
2.0556,100
4.9904,158.1
6.1896,331.1
2.2326,149.2
4.875,169.3
4.1447,114
2.3944,130.7
2.753,111.1
1.7714,69.9
2.9881,165.3
2.0368,67.8
4.2344,162.5
7.5822,283.1
7.0778,334.3
3.075,213.5
2.5,85.5
6.9343,298.5
1.625,55
8.3837,473.4
7.2905,500.001
2.964,319.7
5.6765,265.1
5,87.5
4.5982,333.5
2.053,229.2
2.8958,86.4
1.9727,64.9
2.9688,162.8
3.9,187.3
3.0433,140.7
2.2344,200
4.9219,200
3.662,165.3
5.4939,241.2
3.0859,167.8
5.5446,228.9
6.0196,255.1
3.2368,129.2
4.9107,279.9
2.1583,62
5.0824,230.9
4.1731,257.2
3.1305,268.8
5.5292,208.6
4.4559,198.5
6.8976,333.3
4.2969,145.8
2.8705,113.6
2.5441,161.2
1.9728,76.4
3.6625,188
4.8424,195.3
3.5294,160.7
1.8277,137.5
2.0114,99.3
2.8558,100
2.9943,190.6
1.9385,123.2
6.1091,329.4
2.9167,115.3
1.0349,67.8
2.5729,97.3
5.3668,219.8
4.2432,326.5
4.7695,291.7
5.5238,185.3
3.125,132.5
2.4956,87.5
3.125,192.2
2.5,104.2
3,172.4
2.4201,92.8
3.4412,353.8
3.1607,218.3
3.6696,210.4
2.5129,84.6
4.1399,115.4
4.4464,215.4
3.5667,115.6
3.1583,268.2
3.875,183.9
3.6475,197.1
3.9009,178.6
4.3125,267.2
3.102,111.3
10.2264,350
2.3654,137.5
4.9306,313.4
7.8575,424.6
3.5909,256.1
1.8571,53.5
10.2264,225
0.8926,116.1
3.5875,250
1.8125,83.3
3.3214,243.2
2.8281,103.6
5.6573,216
2.0388,80.4
4.2042,166.4
5.5127,268.2
3.2841,158.3
6.1299,500.001
5.7528,180.5
6.1274,315.9
1.869,56
3.0184,139.4
2.4306,289.1
1.947,147.5
3.0742,118.8
3.6838,145.7
6.7159,362.7
2.8333,186
6.0062,262.7
4.3587,196.4
4,224.7
2.5386,290.6
3.994,195.3
2.8021,280.6
2.2788,146.3
4.8281,137
3.1902,202.4
3.7328,182.4
3.1711,101.9
2.1548,118.8
6.2871,325.5
1.3654,57.9
4.9643,176
4.5399,500.001
2.0395,67.9
2.2409,114.2
1.9655,102.3
1.3385,58.8
4.745,248.6
3.6694,209.4
2.8233,310
2.1094,75
1.7328,88.1
3.5625,96.5
2.0786,88.6
4.0968,310
1.7284,74.5
4.7026,356.8
2.0417,94.2
2.2083,55
10.5045,500.001
5,283
5.761,259.6
5.5538,280.3
1.6437,98.8
3.2404,230.4
3.0119,262.2
6.2323,339.1
1.3021,100
3.8681,188.6
2.3963,114.8
3.2993,91.1
1.9773,55
5.76,239.4
4.7933,186.9
6.2094,440
1.8438,72.5
1.7298,58.4
5.234,124.9
2.8043,87.5
3.5214,398.1
1.625,62
2.6083,67
4.375,158
1.9809,104.6
4.4821,252.4
2.197,74.5
6.2578,293.1
2.425,96.2
3.3669,158.9
0.536,350
2.5365,139.5
4.692,330.9
4.6964,291.3
3.8826,92.4
5.0519,227
1.1707,62.5
3.911,112.5
5.1769,133
2.6406,129.7
1.4419,45.5
4.0071,244.7
2.1944,158.3
1.875,137.5
7.8013,474
7.6447,500.001
1.7308,80.5
2.7852,129.2
3.3616,268.5
3.3008,193.8
1.9667,450
3.1985,117.3
4.2375,205
4.7,341.3
4.5833,190.7
2.7596,82.2
4.5708,223
4.6364,163.1
3.8141,342
4.1985,500.001
3.6065,433.3
2.4306,187.5
2.8462,93.4
4.6591,353.1
2.9413,229.4
9.2858,436.1
4.0324,244.9
4.1711,336.9
4.7235,242.2
7.611,350.7
3.5179,165.5
2.2278,155.4
8.9669,213.9
5.8642,363.5
2.1776,73.8
2.5583,120.7
5.1377,213.3
6.1287,289.6
2.875,99.1
5.144,180.8
4.3816,88.6
4.2227,235.4
4.1719,146.6
4.75,197
7.6245,336.6
4.0167,165.5
2.25,203.7
3.3831,129.4
2.5893,108.5
4.0208,414.6
5.9493,228
3,168.8
3.287,348.1
2.5804,97.9
3.3571,193.6
3.9219,142.6
2.725,140.2
1.7301,202.3
4.775,179.5
2.1458,84.7
5.5789,292
1.3684,258.3
4.575,225
8.248,498.8
3.9211,92.3
7.5552,500.001
7.2692,498.7
1.6767,81.3
2.1,75
4.3783,179.5
9.8074,417
4.1312,193.8
2.6902,212.5
4.6863,184.4
2.0577,214.6
2.5795,225
15.0001,500.001
3.425,281.7
5.2816,221.8
6.2642,438.5
2.5625,54.2
2.1354,75.1
3.9167,153.9
1.9427,102.2
3.2596,191.8
3.2344,128.2
7.419,483.7
2.4183,103.8
2.83,110.5
4.8155,162.9
3.0729,144.6
3.7014,123.6
2.565,225
2.3824,127.6
3.5568,205
6.0192,347.7
2.0921,61.4
2.1265,55.7
2.8214,111.4
2.75,150
2.1522,60.8
1.9643,74.9
4.6447,304.5
8.2787,330
5.1765,344.6
1.9213,95
2.6973,135.2
5.0764,228.6
4.2422,159.4
1.7727,86.1
4.8993,319.9
4.2008,176.1
1.2617,42.7
4.8125,194.4
4.0675,140.2
4.8214,201.9
4.0714,234
2.4375,255.4
3.1083,285.5
5.4968,379.8
4.0668,137.5
6.5513,350.4
1.9792,116.4
1.6983,66.6
2.5275,151.7
2.3682,97.4
4.1771,219.1
5.0733,196.6
3.06,243.8
5.4498,217.3
2.8021,118.8
4.825,351.1
3.0284,123.6
5.1321,211.3
3.8512,163.8
3.3472,293.8
6.1419,327.3
2.5212,145.2
5.0767,271.2
2.0549,156.7
5.1857,220.1
2.5074,66.4
1.1122,187.5
3.2813,229.6
7.0177,267.6
2.5504,151.3
6.01,254.2
4.8152,232.4
2.5469,87.8
3.9917,290.8
4.5759,209.2
3.0833,338.1
3.6711,108.2
2.1563,127.1
2.5187,116.7
2.652,159.8
3.4071,267.5
3.3438,156.3
4.1029,122.7
4.1685,217.5
4.3438,93.1
3.7816,254.2
3.6894,418.8
1.5898,94
1.191,76.1
4.112,141.4
5.5,253.2
1.9405,152.5
2.7689,228.2
3.8269,276
6.234,292.2
15.0001,500.001
4.4,353.8
5.741,220.6
7.6202,402.6
6.4459,421.6
3.0536,137.5
3.631,90.4
2.8021,195.1
3.3715,500
3.3289,199.7
2.9,176.1
3.3567,129.1
1.6686,112.5
4.025,146.9
6.3369,256
4.2926,190.7
5.2131,252.5
3.1667,117.7
3.3565,386.4
3.75,123.1
2.7159,139.3
3.6181,96.5
1.625,175
7.3409,316
3.0321,135.5
7.439,500.001
2.9583,132.1
2.0341,250
3.3125,159.1
3.3452,217.6
4,145.7
3.0958,210.9
4.1727,332.6
2.5,166.7
1.0714,150
1.9439,177.7
3.1455,142.9
1.2083,53.6
4.3899,180.7
5.5151,286.8
1.9338,89.4
3.8586,157.9
1.6121,171.4
3.6298,108.5
5.883,340.7
3.4583,186.3
0.9614,55.7
3.2093,167.8
3.1543,253.8
1.9375,112.9
5.2269,161
3.4559,364.9
3.8462,231.3
3.1573,126.7
5.2333,471.4
3.5417,287.5
3.0519,137.5
3.1648,244.8
3.9028,93.8
4.125,394.4
3.1653,335.3
2.9877,119.9
10.0285,500.001
2.2328,142.1
2.4375,112.1
8.5938,500.001
4,278.5
5.6549,301.9
2.5,162
4.4881,218.9
4.6458,222.8
5.4663,326.7
2.905,97.3
5.3292,300.9
3.0417,137.3
2.81,103.4
1.275,98.3
3.6412,207.8
4.9833,213
3.7687,165.2
1.3438,103.1
3.038,195.3
1.3962,124.3
3.1949,207.4
6.2028,361.5
3.0682,104.1
2.6673,218.1
2.127,163.3
3.5982,94.4
2.163,53.4
1.4464,110.2
7.3023,451.3
8.7382,500.001
4.1912,254.5
6.155,398.6
4.0583,444.3
5.0866,254.6
3.4583,183.7
1.4115,140.6
4.2333,220.3
4.89,500.001
1.5474,83.3
1.9556,93.3
3.9375,217
1.25,53
2.6145,80.3
3.1353,121.4
3.0694,122.2
4.8164,241.1
2.9222,242.6
3.6,452.8
3.8875,129.2
3.2121,320.8
4.0972,101.8
3.75,95.2
2.6333,170.8
2.1766,108.5
2.5804,92.4
4.4102,183.2
3.2052,179
4.4015,166.9
2.5208,99.1
5.3755,290.9
4.0071,135.5
2.0461,90.5
3.1204,224
5.2285,248.1
3.5469,200
3.4219,156.2
4.1375,287.1
3.4821,160.3
2.6694,75.9
5.27,209.4
5.259,279.4
4.2222,108.9
4.3227,251.5
4.125,150
3.588,96
4.8611,186.8
5.1643,193.1
3.0833,219.3
4.9196,117.9
2.5938,73.5
7.2929,355.8
2.1101,86.9
2.7451,255.4
3.1696,138
3.5833,200.2
3.8625,234.7
1.6354,49
5.3106,268.3
2.6023,142.2
6.5304,439.8
2.1687,157
3.7059,146.3
2.3462,188.5
5.8819,260.5
3.8529,350
1.8967,96.6
4.2917,168.9
1.9688,173.9
6.3579,336.7
5.766,186.1
3.775,177.4
1.5329,48.3
2.9853,74.7
3.32,124.7
2.3971,188.9
1.7188,126.8
10.0549,500.001
3.276,172.9
1.2634,50.6
1.64,130
2.6083,321.9
3.8125,204.2
3,162.2
2.7708,117.4
2.8438,181.7
2.9726,133.8
2.6767,87.5
3.5893,238.5
2.2981,69.9
2.5025,101.9
3.8828,215.4
2.6652,164.8
2.1862,135.3
5.1033,410.7
5.3074,401.9
5.0736,270.7
2.8833,140.4
6.1593,344
2.9219,152.9
2.5238,118.8
3.3654,222.1
2.9621,175
8.003,351.3
3.4509,217.7
3.4519,143.3
4.1098,246.6
2.7443,94.2
